91	-0.560517	7.30585	 -0.0041407	0.413531	2.5656
92	-0.559282	7.29954	 -0.00413351	0.412813	2.56147
93	-0.558048	7.29324	 -0.00412633	0.412096	2.55734
94	-0.556816	7.28694	 -0.00411917	0.41138	2.55322
95	-0.555584	7.28064	 -0.00411201	0.410666	2.54911
96	-0.554354	7.27435	 -0.00410487	0.409953	2.54501
97	-0.553124	7.26807	 -0.00409774	0.409241	2.54091
98	-0.551896	7.26179	 -0.00409063	0.40853	2.53682
99	-0.550668	7.25552	 -0.00408352	0.40782	2.53273
100	-0.549442	7.24925	 -0.00407643	0.407112	2.52866
101	-0.548217	7.24299	 -0.00406935	0.406405	2.52459
102	-0.546993	7.23673	 -0.00406229	0.405699	2.52053
103	-0.54577	7.23048	 -0.00405523	0.404995	2.51647
104	-0.544548	7.22424	 -0.00404819	0.404292	2.51242
105	-0.543327	7.218	 -0.00404116	0.403589	2.50838
106	-0.542107	7.21176	 -0.00403414	0.402889	2.50435
107	-0.540888	7.20553	 -0.00402714	0.402189	2.50032
108	-0.53967	7.19931	 -0.00402014	0.40149	2.4963
109	-0.538454	7.19309	 -0.00401316	0.400793	2.49229
110	-0.537238	7.18688	 -0.00400619	0.400097	2.48828
111	-0.536024	7.18067	 -0.00399923	0.399402	2.48428
112	-0.53481	7.17447	 -0.00399229	0.398709	2.48029
113	-0.533598	7.16827	 -0.00398535	0.398016	2.4763
114	-0.532386	7.16208	 -0.00397843	0.397325	2.47232
115	-0.531176	7.15589	 -0.00397152	0.396635	2.46835
116	-0.529966	7.14971	 -0.00396463	0.395946	2.46439
117	-0.528758	7.14354	 -0.00395774	0.395259	2.46043
118	-0.527551	7.13737	 -0.00395087	0.394572	2.45648
119	-0.526345	7.1312	 -0.00394401	0.393887	2.45254
120	-0.52514	7.12504	 -0.00393716	0.393203	2.4486
121	-0.523936	7.11889	 -0.00393032	0.39252	2.44467
122	-0.522732	7.11274	 -0.0039235	0.391838	2.44074
123	-0.52153	7.1066	 -0.00391668	0.391158	2.43683
124	-0.52033	7.10046	 -0.00390988	0.390479	2.43292
125	-0.51913	7.09433	 -0.00390309	0.389801	2.42902
126	-0.517931	7.0882	 -0.00389631	0.389124	2.42512
127	-0.516733	7.08208	 -0.00388955	0.388448	2.42123
128	-0.515536	7.07596	 -0.00388279	0.387773	2.41735
129	-0.51434	7.06985	 -0.00387605	0.3871	2.41347
130	-0.513146	7.06374	 -0.00386932	0.386428	2.4096
131	-0.511952	7.05764	 -0.0038626	0.385756	2.40574
132	-0.510759	7.05155	 -0.00385589	0.385087	2.40188
133	-0.509568	7.04546	 -0.00384919	0.384418	2.39803
134	-0.508377	7.03937	 -0.00384251	0.38375	2.39419
135	-0.507188	7.03329	 -0.00383583	0.383084	2.39036
136	-0.505999	7.02722	 -0.00382917	0.382418	2.38653
137	-0.504812	7.02115	 -0.00382252	0.381754	2.3827
138	-0.503625	7.01509	 -0.00381589	0.381091	2.37889
139	-0.50244	7.00903	 -0.00380926	0.38043	2.37508
140	-0.501256	7.00297	 -0.00380264	0.379769	2.37128
141	-0.500072	6.99693	 -0.00379604	0.379109	2.36748
142	-0.49889	6.99088	 -0.00378945	0.378451	2.36369
143	-0.497709	6.98485	 -0.00378287	0.377794	2.35991
144	-0.496529	6.97882	 -0.0037763	0.377138	2.35613
145	-0.495349	6.97279	 -0.00376974	0.376483	2.35236
146	-0.494171	6.96677	 -0.00376319	0.375829	2.3486
147	-0.492994	6.96075	 -0.00375666	0.375176	2.34484
148	-0.491818	6.95474	 -0.00375013	0.374525	2.34109
149	-0.490643	6.94873	 -0.00374362	0.373874	2.33735
150	-0.489469	6.94273	 -0.00373712	0.373225	2.33361
151	-0.488295	6.93674	 -0.00373063	0.372577	2.32988
152	-0.487123	6.93075	 -0.00372415	0.37193	2.32616
153	-0.485952	6.92476	 -0.00371768	0.371284	2.32244
154	-0.484782	6.91878	 -0.00371123	0.370639	2.31873
155	-0.483613	6.91281	 -0.00370478	0.369995	2.31502
156	-0.482445	6.90684	 -0.00369835	0.369353	2.31132
157	-0.481278	6.90087	 -0.00369192	0.368711	2.30763
158	-0.480112	6.89491	 -0.00368551	0.368071	2.30395
159	-0.478947	6.88896	 -0.00367911	0.367432	2.30027
160	-0.477783	6.88301	 -0.00367272	0.366794	2.29659
161	-0.47662	6.87707	 -0.00366635	0.366157	2.29293
162	-0.475459	6.87113	 -0.00365998	0.365521	2.28927
163	-0.474298	6.8652	 -0.00365362	0.364886	2.28561
164	-0.473138	6.85927	 -0.00364728	0.364252	2.28197
165	-0.471979	6.85334	 -0.00364094	0.36362	2.27833
166	-0.470821	6.84743	 -0.00363462	0.362988	2.27469
167	-0.469664	6.84151	 -0.00362831	0.362358	2.27106
168	-0.468508	6.83561	 -0.00362201	0.361729	2.26744
169	-0.467353	6.8297	 -0.00361572	0.361101	2.26383
170	-0.466199	6.82381	 -0.00360944	0.360473	2.26022
171	-0.465046	6.81791	 -0.00360317	0.359847	2.25661
172	-0.463895	6.81203	 -0.00359691	0.359223	2.25302
173	-0.462744	6.80614	 -0.00359067	0.358599	2.24943
174	-0.461594	6.80027	 -0.00358443	0.357976	2.24584
175	-0.460445	6.7944	 -0.0035782	0.357354	2.24226
176	-0.459297	6.78853	 -0.00357199	0.356734	2.23869
177	-0.45815	6.78267	 -0.00356579	0.356114	2.23513
178	-0.457004	6.77681	 -0.00355959	0.355496	2.23157
179	-0.455859	6.77096	 -0.00355341	0.354878	2.22801
180	-0.454716	6.76511	 -0.00354724	0.354262	2.22446
181	-0.453573	6.75927	 -0.00354108	0.353647	2.22092
182	-0.452431	6.75344	 -0.00353493	0.353033	2.21739
183	-0.45129	6.74761	 -0.00352879	0.35242	2.21386
184	-0.45015	6.74178	 -0.00352267	0.351808	2.21034
185	-0.449011	6.73596	 -0.00351655	0.351197	2.20682
186	-0.447873	6.73014	 -0.00351044	0.350587	2.20331
187	-0.446736	6.72433	 -0.00350434	0.349978	2.19981
188	-0.4456	6.71853	 -0.00349826	0.34937	2.19631
189	-0.444465	6.71272	 -0.00349218	0.348763	2.19282
190	-0.443331	6.70693	 -0.00348612	0.348158	2.18933
191	-0.442198	6.70114	 -0.00348006	0.347553	2.18585
192	-0.441066	6.69535	 -0.00347402	0.346949	2.18238
193	-0.439935	6.68957	 -0.00346799	0.346347	2.17891
194	-0.438805	6.6838	 -0.00346197	0.345745	2.17545
195	-0.437676	6.67803	 -0.00345595	0.345145	2.17199
196	-0.436548	6.67226	 -0.00344995	0.344546	2.16854
197	-0.435421	6.6665	 -0.00344396	0.343947	2.1651
198	-0.434294	6.66074	 -0.00343798	0.34335	2.16166
199	-0.433169	6.65499	 -0.00343201	0.342754	2.15823
200	-0.432045	6.64925	 -0.00342605	0.342158	2.1548
201	-0.430922	6.64351	 -0.0034201	0.341564	2.15138
202	-0.4298	6.63777	 -0.00341416	0.340971	2.14797
203	-0.428678	6.63204	 -0.00340823	0.340379	2.14456
204	-0.427558	6.62632	 -0.00340231	0.339788	2.14115
205	-0.426439	6.6206	 -0.0033964	0.339198	2.13776
206	-0.42532	6.61488	 -0.0033905	0.338609	2.13437
207	-0.424203	6.60917	 -0.00338462	0.338021	2.13098
208	-0.423087	6.60346	 -0.00337874	0.337434	2.1276
209	-0.421971	6.59776	 -0.00337287	0.336848	2.12423
210	-0.420857	6.59207	 -0.00336701	0.336263	2.12086
211	-0.419743	6.58638	 -0.00336117	0.335679	2.1175
212	-0.418631	6.58069	 -0.00335533	0.335096	2.11415
213	-0.417519	6.57501	 -0.0033495	0.334514	2.1108
214	-0.416409	6.56933	 -0.00334368	0.333933	2.10745
215	-0.415299	6.56366	 -0.00333788	0.333353	2.10412
216	-0.41419	6.55799	 -0.00333208	0.332774	2.10078
217	-0.413083	6.55233	 -0.00332629	0.332196	2.09746
218	-0.411976	6.54668	 -0.00332052	0.331619	2.09414
219	-0.41087	6.54103	 -0.00331475	0.331043	2.09082
220	-0.409765	6.53538	 -0.003309	0.330468	2.08751
221	-0.408662	6.52974	 -0.00330325	0.329894	2.08421
222	-0.407559	6.5241	 -0.00329751	0.329322	2.08091
223	-0.406457	6.51847	 -0.00329179	0.32875	2.07762
224	-0.405356	6.51284	 -0.00328607	0.328179	2.07434
225	-0.404256	6.50722	 -0.00328036	0.327609	2.07106
226	-0.403157	6.5016	 -0.00327467	0.32704	2.06778
227	-0.402059	6.49599	 -0.00326898	0.326472	2.06451
228	-0.400961	6.49038	 -0.0032633	0.325905	2.06125
229	-0.399865	6.48478	 -0.00325763	0.325339	2.05799
230	-0.39877	6.47918	 -0.00325198	0.324774	2.05474
231	-0.397676	6.47359	 -0.00324633	0.32421	2.05149
232	-0.396582	6.468	 -0.00324069	0.323647	2.04825
233	-0.39549	6.46242	 -0.00323506	0.323085	2.04502
234	-0.394398	6.45684	 -0.00322945	0.322524	2.04179
235	-0.393308	6.45127	 -0.00322384	0.321964	2.03856
236	-0.392218	6.4457	 -0.00321824	0.321405	2.03535
237	-0.39113	6.44013	 -0.00321265	0.320846	2.03213
238	-0.390042	6.43458	 -0.00320707	0.320289	2.02893
239	-0.388955	6.42902	 -0.0032015	0.319733	2.02572
240	-0.38787	6.42347	 -0.00319594	0.319178	2.02253
241	-0.386785	6.41793	 -0.00319039	0.318623	2.01934
242	-0.385701	6.41239	 -0.00318485	0.31807	2.01615
243	-0.384618	6.40685	 -0.00317932	0.317518	2.01297
244	-0.383536	6.40132	 -0.0031738	0.316966	2.0098
245	-0.382455	6.3958	 -0.00316829	0.316416	2.00663
246	-0.381375	6.39028	 -0.00316278	0.315866	2.00347
247	-0.380295	6.38476	 -0.00315729	0.315318	2.00031
248	-0.379217	6.37925	 -0.00315181	0.31477	1.99716
249	-0.37814	6.37375	 -0.00314633	0.314224	1.99401
250	-0.377064	6.36824	 -0.00314087	0.313678	1.99087
251	-0.375988	6.36275	 -0.00313542	0.313133	1.98774
252	-0.374914	6.35726	 -0.00312997	0.312589	1.98461
253	-0.37384	6.35177	 -0.00312454	0.312046	1.98148
254	-0.372767	6.34629	 -0.00311911	0.311505	1.97836
255	-0.371696	6.34081	 -0.00311369	0.310964	1.97525
256	-0.370625	6.33534	 -0.00310829	0.310424	1.97214
257	-0.369555	6.32987	 -0.00310289	0.309884	1.96904
258	-0.368486	6.32441	 -0.0030975	0.309346	1.96594
259	-0.367418	6.31895	 -0.00309212	0.308809	1.96285
260	-0.366351	6.31349	 -0.00308675	0.308273	1.95976
261	-0.365285	6.30804	 -0.00308139	0.307737	1.95668
262	-0.36422	6.3026	 -0.00307604	0.307203	1.9536
263	-0.363155	6.29716	 -0.0030707	0.30667	1.95053
264	-0.362092	6.29173	 -0.00306536	0.306137	1.94747
265	-0.36103	6.2863	 -0.00306004	0.305605	1.94441
266	-0.359968	6.28087	 -0.00305473	0.305075	1.94135
267	-0.358907	6.27545	 -0.00304942	0.304545	1.9383
268	-0.357848	6.27003	 -0.00304412	0.304016	1.93526
269	-0.356789	6.26462	 -0.00303884	0.303488	1.93222
270	-0.355731	6.25922	 -0.00303356	0.302961	1.92919
271	-0.354674	6.25382	 -0.00302829	0.302435	1.92616
272	-0.353618	6.24842	 -0.00302303	0.301909	1.92314
273	-0.352563	6.24303	 -0.00301778	0.301385	1.92012
274	-0.351509	6.23764	 -0.00301254	0.300862	1.91711
275	-0.350456	6.23226	 -0.00300731	0.300339	1.9141
276	-0.349403	6.22688	 -0.00300209	0.299818	1.9111
277	-0.348352	6.2215	 -0.00299687	0.299297	1.9081
278	-0.347302	6.21613	 -0.00299167	0.298777	1.90511
279	-0.346252	6.21077	 -0.00298648	0.298258	1.90212
280	-0.345203	6.20541	 -0.00298129	0.29774	1.89914
281	-0.344155	6.20006	 -0.00297611	0.297223	1.89616
282	-0.343109	6.1947	 -0.00297094	0.296707	1.89319
283	-0.342063	6.18936	 -0.00296578	0.296192	1.89023
284	-0.341018	6.18402	 -0.00296063	0.295678	1.88727
285	-0.339973	6.17868	 -0.00295549	0.295164	1.88431
286	-0.33893	6.17335	 -0.00295036	0.294651	1.88136
287	-0.337888	6.16802	 -0.00294523	0.29414	1.87842
288	-0.336847	6.1627	 -0.00294012	0.293629	1.87548
289	-0.335806	6.15738	 -0.00293501	0.293119	1.87254
290	-0.334766	6.15207	 -0.00292992	0.29261	1.86961
291	-0.333728	6.14676	 -0.00292483	0.292102	1.86669
292	-0.33269	6.14146	 -0.00291975	0.291595	1.86377
293	-0.331653	6.13616	 -0.00291468	0.291088	1.86085
294	-0.330617	6.13086	 -0.00290962	0.290583	1.85794
295	-0.329582	6.12557	 -0.00290456	0.290078	1.85504
296	-0.328548	6.12029	 -0.00289952	0.289574	1.85214
297	-0.327514	6.115	 -0.00289448	0.289071	1.84924
298	-0.326482	6.10973	 -0.00288946	0.288569	1.84635
299	-0.325451	6.10446	 -0.00288444	0.288068	1.84347
300	-0.32442	6.09919	 -0.00287943	0.287568	1.84059
301	-0.32339	6.09393	 -0.00287443	0.287069	1.83772
302	-0.322361	6.08867	 -0.00286944	0.28657	1.83485
303	-0.321333	6.08341	 -0.00286446	0.286072	1.83198
304	-0.320306	6.07817	 -0.00285948	0.285576	1.82912
305	-0.31928	6.07292	 -0.00285451	0.28508	1.82627
306	-0.318255	6.06768	 -0.00284956	0.284585	1.82342
307	-0.317231	6.06245	 -0.00284461	0.28409	1.82057
308	-0.316207	6.05721	 -0.00283967	0.283597	1.81773
309	-0.315185	6.05199	 -0.00283474	0.283104	1.8149
310	-0.314163	6.04677	 -0.00282981	0.282613	1.81207
311	-0.313142	6.04155	 -0.0028249	0.282122	1.80924
312	-0.312122	6.03634	 -0.00281999	0.281632	1.80642
313	-0.311103	6.03113	 -0.0028151	0.281143	1.80361
314	-0.310085	6.02593	 -0.00281021	0.280655	1.8008
315	-0.309068	6.02073	 -0.00280533	0.280167	1.79799
316	-0.308051	6.01553	 -0.00280046	0.279681	1.79519
317	-0.307036	6.01034	 -0.00279559	0.279195	1.7924
318	-0.306021	6.00516	 -0.00279074	0.27871	1.78961
319	-0.305008	5.99997	 -0.00278589	0.278226	1.78682
320	-0.303995	5.9948	 -0.00278105	0.277743	1.78404
321	-0.302983	5.98963	 -0.00277622	0.277261	1.78126
322	-0.301972	5.98446	 -0.0027714	0.276779	1.77849
323	-0.300961	5.9793	 -0.00276659	0.276298	1.77573
324	-0.299952	5.97414	 -0.00276178	0.275819	1.77296
325	-0.298944	5.96898	 -0.00275699	0.27534	1.77021
326	-0.297936	5.96383	 -0.0027522	0.274861	1.76745
327	-0.296929	5.95869	 -0.00274742	0.274384	1.76471
328	-0.295923	5.95355	 -0.00274265	0.273908	1.76196
329	-0.294919	5.94841	 -0.00273789	0.273432	1.75923
330	-0.293914	5.94328	 -0.00273313	0.272957	1.75649
331	-0.292911	5.93815	 -0.00272839	0.272483	1.75377
332	-0.291909	5.93303	 -0.00272365	0.27201	1.75104
333	-0.290907	5.92791	 -0.00271892	0.271537	1.74832
334	-0.289907	5.9228	 -0.0027142	0.271066	1.74561
335	-0.288907	5.91769	 -0.00270948	0.270595	1.7429
336	-0.287908	5.91258	 -0.00270478	0.270125	1.74019
337	-0.28691	5.90748	 -0.00270008	0.269656	1.73749
338	-0.285913	5.90239	 -0.00269539	0.269188	1.7348
339	-0.284917	5.89729	 -0.00269071	0.26872	1.73211
340	-0.283921	5.89221	 -0.00268604	0.268254	1.72942
341	-0.282927	5.88712	 -0.00268137	0.267788	1.72674
342	-0.281933	5.88204	 -0.00267672	0.267323	1.72406
343	-0.28094	5.87697	 -0.00267207	0.266859	1.72139
344	-0.279948	5.8719	 -0.00266743	0.266395	1.71872
345	-0.278957	5.86684	 -0.00266279	0.265932	1.71606
346	-0.277967	5.86177	 -0.00265817	0.265471	1.7134
347	-0.276978	5.85672	 -0.00265355	0.26501	1.71075
348	-0.275989	5.85167	 -0.00264895	0.264549	1.7081
349	-0.275002	5.84662	 -0.00264435	0.26409	1.70546
350	-0.274015	5.84158	 -0.00263975	0.263631	1.70282
351	-0.273029	5.83654	 -0.00263517	0.263174	1.70018
352	-0.272044	5.8315	 -0.00263059	0.262716	1.69755
353	-0.27106	5.82647	 -0.00262602	0.26226	1.69493
354	-0.270076	5.82145	 -0.00262146	0.261805	1.6923
355	-0.269094	5.81642	 -0.00261691	0.26135	1.68969
356	-0.268112	5.81141	 -0.00261237	0.260896	1.68707
357	-0.267131	5.80639	 -0.00260783	0.260443	1.68447
358	-0.266151	5.80139	 -0.0026033	0.259991	1.68186
359	-0.265172	5.79638	 -0.00259878	0.259539	1.67926
360	-0.264194	5.79138	 -0.00259427	0.259089	1.67667
361	-0.263217	5.78639	 -0.00258976	0.258639	1.67408
362	-0.26224	5.7814	 -0.00258526	0.25819	1.6715
363	-0.261264	5.77641	 -0.00258077	0.257741	1.66891
364	-0.26029	5.77143	 -0.00257629	0.257294	1.66634
365	-0.259316	5.76645	 -0.00257182	0.256847	1.66377
366	-0.258342	5.76148	 -0.00256735	0.256401	1.6612
367	-0.25737	5.75651	 -0.00256289	0.255955	1.65864
368	-0.256399	5.75154	 -0.00255844	0.255511	1.65608
369	-0.255428	5.74658	 -0.002554	0.255067	1.65352
370	-0.254458	5.74162	 -0.00254956	0.254624	1.65097
371	-0.253489	5.73667	 -0.00254514	0.254182	1.64843
372	-0.252521	5.73172	 -0.00254072	0.253741	1.64589
373	-0.251554	5.72678	 -0.0025363	0.2533	1.64335
374	-0.250587	5.72184	 -0.0025319	0.25286	1.64082
375	-0.249622	5.71691	 -0.0025275	0.252421	1.63829
376	-0.248657	5.71198	 -0.00252311	0.251983	1.63577
377	-0.247693	5.70705	 -0.00251873	0.251545	1.63325
378	-0.24673	5.70213	 -0.00251436	0.251108	1.63074
379	-0.245768	5.69721	 -0.00250999	0.250672	1.62823
380	-0.244807	5.6923	 -0.00250563	0.250237	1.62572
381	-0.243846	5.68739	 -0.00250128	0.249802	1.62322
382	-0.242886	5.68248	 -0.00249694	0.249368	1.62072
383	-0.241927	5.67758	 -0.0024926	0.248935	1.61823
384	-0.240969	5.67268	 -0.00248827	0.248503	1.61574
385	-0.240012	5.66779	 -0.00248395	0.248071	1.61326
386	-0.239056	5.6629	 -0.00247964	0.247641	1.61078
387	-0.2381	5.65802	 -0.00247533	0.247211	1.6083
388	-0.237145	5.65314	 -0.00247103	0.246781	1.60583
389	-0.236192	5.64826	 -0.00246674	0.246353	1.60337
390	-0.235238	5.64339	 -0.00246246	0.245925	1.6009
391	-0.234286	5.63853	 -0.00245818	0.245498	1.59844
392	-0.233335	5.63366	 -0.00245391	0.245071	1.59599
393	-0.232384	5.62881	 -0.00244965	0.244646	1.59354
394	-0.231434	5.62395	 -0.0024454	0.244221	1.5911
395	-0.230486	5.6191	 -0.00244115	0.243797	1.58865
396	-0.229537	5.61426	 -0.00243691	0.243373	1.58622
397	-0.22859	5.60942	 -0.00243268	0.242951	1.58378
398	-0.227644	5.60458	 -0.00242845	0.242529	1.58136
399	-0.226698	5.59974	 -0.00242423	0.242108	1.57893
400	-0.225753	5.59492	 -0.00242002	0.241687	1.57651
401	-0.224809	5.59009	 -0.00241582	0.241267	1.5741
402	-0.223866	5.58527	 -0.00241163	0.240848	1.57168
403	-0.222924	5.58045	 -0.00240744	0.24043	1.56928
404	-0.221982	5.57564	 -0.00240326	0.240013	1.56687
405	-0.221041	5.57083	 -0.00239908	0.239596	1.56447
406	-0.220101	5.56603	 -0.00239492	0.23918	1.56208
407	-0.219162	5.56123	 -0.00239076	0.238764	1.55969
408	-0.218224	5.55644	 -0.00238661	0.23835	1.5573
409	-0.217287	5.55164	 -0.00238246	0.237936	1.55492
410	-0.21635	5.54686	 -0.00237832	0.237523	1.55254
411	-0.215414	5.54207	 -0.00237419	0.23711	1.55017
412	-0.214479	5.5373	 -0.00237007	0.236698	1.5478
413	-0.213545	5.53252	 -0.00236596	0.236287	1.54543
414	-0.212612	5.52775	 -0.00236185	0.235877	1.54307
415	-0.211679	5.52298	 -0.00235774	0.235467	1.54071
416	-0.210747	5.51822	 -0.00235365	0.235058	1.53836
417	-0.209816	5.51346	 -0.00234956	0.23465	1.53601
418	-0.208886	5.50871	 -0.00234548	0.234243	1.53366
419	-0.207957	5.50396	 -0.00234141	0.233836	1.53132
420	-0.207028	5.49921	 -0.00233734	0.23343	1.52898
421	-0.2061	5.49447	 -0.00233328	0.233024	1.52665
422	-0.205173	5.48974	 -0.00232923	0.23262	1.52432
423	-0.204247	5.485	 -0.00232519	0.232216	1.522
424	-0.203322	5.48027	 -0.00232115	0.231812	1.51968
425	-0.202397	5.47555	 -0.00231712	0.23141	1.51736
426	-0.201474	5.47083	 -0.00231309	0.231008	1.51505
427	-0.200551	5.46611	 -0.00230908	0.230607	1.51274
428	-0.199629	5.4614	 -0.00230507	0.230206	1.51043
429	-0.198707	5.45669	 -0.00230106	0.229807	1.50813
430	-0.197787	5.45198	 -0.00229707	0.229407	1.50583
431	-0.196867	5.44728	 -0.00229308	0.229009	1.50354
432	-0.195948	5.44259	 -0.0022891	0.228611	1.50125
433	-0.19503	5.43789	 -0.00228512	0.228214	1.49897
434	-0.194113	5.43321	 -0.00228115	0.227818	1.49668
435	-0.193196	5.42852	 -0.00227719	0.227422	1.49441
436	-0.192281	5.42384	 -0.00227324	0.227027	1.49213
437	-0.191366	5.41917	 -0.00226929	0.226633	1.48986
438	-0.190452	5.41449	 -0.00226535	0.22624	1.4876
439	-0.189538	5.40983	 -0.00226141	0.225847	1.48534
440	-0.188626	5.40516	 -0.00225749	0.225455	1.48308
441	-0.187714	5.4005	 -0.00225357	0.225063	1.48083
442	-0.186803	5.39585	 -0.00224965	0.224672	1.47858
443	-0.185893	5.39119	 -0.00224575	0.224282	1.47633
444	-0.184983	5.38655	 -0.00224185	0.223892	1.47409
445	-0.184075	5.3819	 -0.00223795	0.223504	1.47185
446	-0.183167	5.37726	 -0.00223407	0.223115	1.46962
447	-0.18226	5.37263	 -0.00223019	0.222728	1.46739
448	-0.181354	5.368	 -0.00222631	0.222341	1.46516
449	-0.180448	5.36337	 -0.00222245	0.221955	1.46294
450	-0.179544	5.35875	 -0.00221859	0.22157	1.46072
451	-0.17864	5.35413	 -0.00221473	0.221185	1.45851
