3.26737	7.3206	 -4.42222e-05	0.00441884	0.129516
3.26724	7.32125	 -4.41771e-05	0.00441433	0.129472
3.26711	7.32191	 -4.41321e-05	0.00440983	0.129428
3.26698	7.32256	 -4.40871e-05	0.00440534	0.129384
3.26686	7.32321	 -4.40422e-05	0.00440085	0.12934
3.26673	7.32386	 -4.39973e-05	0.00439636	0.129296
3.2666	7.32451	 -4.39524e-05	0.00439188	0.129252
3.26647	7.32516	 -4.39076e-05	0.0043874	0.129208
3.26635	7.32581	 -4.38629e-05	0.00438293	0.129164
3.26622	7.32646	 -4.38182e-05	0.00437846	0.12912
3.26609	7.32711	 -4.37735e-05	0.004374	0.129077
3.26597	7.32776	 -4.37289e-05	0.00436954	0.129033
3.26584	7.32841	 -4.36843e-05	0.00436509	0.128989
3.26571	7.32906	 -4.36398e-05	0.00436064	0.128946
3.26558	7.3297	 -4.35953e-05	0.00435619	0.128902
3.26546	7.33035	 -4.35508e-05	0.00435175	0.128858
3.26533	7.331	 -4.35064e-05	0.00434732	0.128815
3.2652	7.33165	 -4.34621e-05	0.00434288	0.128771
3.26508	7.33229	 -4.34178e-05	0.00433846	0.128728
3.26495	7.33294	 -4.33735e-05	0.00433403	0.128685
3.26483	7.33359	 -4.33293e-05	0.00432962	0.128641
3.2647	7.33423	 -4.32851e-05	0.0043252	0.128598
3.26457	7.33488	 -4.3241e-05	0.00432079	0.128555
3.26445	7.33552	 -4.31969e-05	0.00431639	0.128512
3.26432	7.33617	 -4.31529e-05	0.00431199	0.128468
3.26419	7.33681	 -4.31089e-05	0.00430759	0.128425
3.26407	7.33745	 -4.30649e-05	0.0043032	0.128382
3.26394	7.3381	 -4.3021e-05	0.00429881	0.128339
3.26382	7.33874	 -4.29771e-05	0.00429443	0.128296
3.26369	7.33939	 -4.29333e-05	0.00429005	0.128253
3.26357	7.34003	 -4.28895e-05	0.00428567	0.12821
3.26344	7.34067	 -4.28458e-05	0.0042813	0.128168
3.26332	7.34131	 -4.28021e-05	0.00427694	0.128125
3.26319	7.34195	 -4.27584e-05	0.00427257	0.128082
3.26306	7.3426	 -4.27148e-05	0.00426822	0.128039
3.26294	7.34324	 -4.26713e-05	0.00426386	0.127997
3.26281	7.34388	 -4.26278e-05	0.00425952	0.127954
3.26269	7.34452	 -4.25843e-05	0.00425517	0.127911
3.26256	7.34516	 -4.25409e-05	0.00425083	0.127869
3.26244	7.3458	 -4.24975e-05	0.0042465	0.127826
3.26231	7.34644	 -4.24541e-05	0.00424217	0.127784
3.26219	7.34708	 -4.24108e-05	0.00423784	0.127742
3.26206	7.34772	 -4.23676e-05	0.00423352	0.127699
3.26194	7.34836	 -4.23244e-05	0.0042292	0.127657
3.26181	7.34899	 -4.22812e-05	0.00422489	0.127615
3.26169	7.34963	 -4.22381e-05	0.00422058	0.127572
3.26157	7.35027	 -4.2195e-05	0.00421627	0.12753
3.26144	7.35091	 -4.2152e-05	0.00421197	0.127488
3.26132	7.35154	 -4.2109e-05	0.00420767	0.127446
3.26119	7.35218	 -4.2066e-05	0.00420338	0.127404
3.26107	7.35282	 -4.20231e-05	0.00419909	0.127362
3.26094	7.35345	 -4.19802e-05	0.00419481	0.12732
3.26082	7.35409	 -4.19374e-05	0.00419053	0.127278
3.2607	7.35472	 -4.18946e-05	0.00418626	0.127236
3.26057	7.35536	 -4.18519e-05	0.00418199	0.127194
3.26045	7.35599	 -4.18092e-05	0.00417772	0.127152
3.26032	7.35663	 -4.17665e-05	0.00417346	0.127111
3.2602	7.35726	 -4.17239e-05	0.0041692	0.127069
3.26008	7.3579	 -4.16813e-05	0.00416494	0.127027
3.25995	7.35853	 -4.16388e-05	0.0041607	0.126986
3.25983	7.35916	 -4.15963e-05	0.00415645	0.126944
3.25971	7.35979	 -4.15539e-05	0.00415221	0.126902
3.25958	7.36043	 -4.15115e-05	0.00414797	0.126861
3.25946	7.36106	 -4.14691e-05	0.00414374	0.126819
3.25934	7.36169	 -4.14268e-05	0.00413951	0.126778
3.25921	7.36232	 -4.13846e-05	0.00413529	0.126737
3.25909	7.36295	 -4.13423e-05	0.00413107	0.126695
3.25897	7.36358	 -4.13001e-05	0.00412685	0.126654
3.25884	7.36421	 -4.1258e-05	0.00412264	0.126613
3.25872	7.36485	 -4.12159e-05	0.00411844	0.126571
3.2586	7.36548	 -4.11738e-05	0.00411423	0.12653
3.25848	7.3661	 -4.11318e-05	0.00411003	0.126489
3.25835	7.36673	 -4.10899e-05	0.00410584	0.126448
3.25823	7.36736	 -4.10479e-05	0.00410165	0.126407
3.25811	7.36799	 -4.1006e-05	0.00409746	0.126366
3.25798	7.36862	 -4.09642e-05	0.00409328	0.126325
3.25786	7.36925	 -4.09224e-05	0.0040891	0.126284
3.25774	7.36988	 -4.08806e-05	0.00408493	0.126243
3.25762	7.3705	 -4.08389e-05	0.00408076	0.126202
3.25749	7.37113	 -4.07972e-05	0.0040766	0.126162
3.25737	7.37176	 -4.07556e-05	0.00407244	0.126121
3.25725	7.37238	 -4.0714e-05	0.00406828	0.12608
3.25713	7.37301	 -4.06724e-05	0.00406413	0.126039
3.25701	7.37363	 -4.06309e-05	0.00405998	0.125999
3.25688	7.37426	 -4.05894e-05	0.00405583	0.125958
3.25676	7.37488	 -4.0548e-05	0.00405169	0.125918
3.25664	7.37551	 -4.05066e-05	0.00404756	0.125877
3.25652	7.37613	 -4.04653e-05	0.00404343	0.125837
3.2564	7.37676	 -4.04239e-05	0.0040393	0.125796
3.25627	7.37738	 -4.03827e-05	0.00403518	0.125756
3.25615	7.37801	 -4.03415e-05	0.00403106	0.125716
3.25603	7.37863	 -4.03003e-05	0.00402694	0.125675
3.25591	7.37925	 -4.02591e-05	0.00402283	0.125635
3.25579	7.37987	 -4.0218e-05	0.00401872	0.125595
3.25567	7.3805	 -4.0177e-05	0.00401462	0.125555
3.25555	7.38112	 -4.0136e-05	0.00401052	0.125514
3.25542	7.38174	 -4.0095e-05	0.00400643	0.125474
3.2553	7.38236	 -4.0054e-05	0.00400234	0.125434
3.25518	7.38298	 -4.00131e-05	0.00399825	0.125394
3.25506	7.3836	 -3.99723e-05	0.00399417	0.125354
3.25494	7.38422	 -3.99315e-05	0.00399009	0.125314
3.25482	7.38484	 -3.98907e-05	0.00398602	0.125275
3.2547	7.38546	 -3.985e-05	0.00398195	0.125235
3.25458	7.38608	 -3.98093e-05	0.00397788	0.125195
3.25446	7.3867	 -3.97686e-05	0.00397382	0.125155
3.25434	7.38732	 -3.9728e-05	0.00396976	0.125115
3.25422	7.38794	 -3.96875e-05	0.00396571	0.125076
3.25409	7.38856	 -3.96469e-05	0.00396166	0.125036
3.25397	7.38917	 -3.96064e-05	0.00395761	0.124996
3.25385	7.38979	 -3.9566e-05	0.00395357	0.124957
3.25373	7.39041	 -3.95256e-05	0.00394953	0.124917
3.25361	7.39102	 -3.94852e-05	0.0039455	0.124878
3.25349	7.39164	 -3.94449e-05	0.00394147	0.124838
3.25337	7.39226	 -3.94046e-05	0.00393744	0.124799
3.25325	7.39287	 -3.93644e-05	0.00393342	0.12476
3.25313	7.39349	 -3.93242e-05	0.00392941	0.12472
3.25301	7.3941	 -3.9284e-05	0.00392539	0.124681
3.25289	7.39472	 -3.92439e-05	0.00392138	0.124642
3.25277	7.39533	 -3.92038e-05	0.00391738	0.124603
3.25265	7.39595	 -3.91638e-05	0.00391338	0.124563
3.25253	7.39656	 -3.91238e-05	0.00390938	0.124524
3.25241	7.39718	 -3.90838e-05	0.00390539	0.124485
3.25229	7.39779	 -3.90439e-05	0.0039014	0.124446
3.25217	7.3984	 -3.9004e-05	0.00389741	0.124407
3.25205	7.39901	 -3.89642e-05	0.00389343	0.124368
3.25193	7.39963	 -3.89244e-05	0.00388945	0.124329
3.25182	7.40024	 -3.88846e-05	0.00388548	0.12429
3.2517	7.40085	 -3.88449e-05	0.00388151	0.124252
3.25158	7.40146	 -3.88052e-05	0.00387755	0.124213
3.25146	7.40207	 -3.87656e-05	0.00387359	0.124174
3.25134	7.40268	 -3.8726e-05	0.00386963	0.124135
3.25122	7.4033	 -3.86864e-05	0.00386567	0.124097
3.2511	7.40391	 -3.86469e-05	0.00386173	0.124058
3.25098	7.40452	 -3.86074e-05	0.00385778	0.124019
3.25086	7.40513	 -3.85679e-05	0.00385384	0.123981
3.25074	7.40573	 -3.85285e-05	0.0038499	0.123942
3.25062	7.40634	 -3.84892e-05	0.00384597	0.123904
3.25051	7.40695	 -3.84499e-05	0.00384204	0.123865
3.25039	7.40756	 -3.84106e-05	0.00383811	0.123827
3.25027	7.40817	 -3.83713e-05	0.00383419	0.123788
3.25015	7.40878	 -3.83321e-05	0.00383027	0.12375
3.25003	7.40938	 -3.8293e-05	0.00382636	0.123712
3.24991	7.40999	 -3.82538e-05	0.00382245	0.123674
3.24979	7.4106	 -3.82147e-05	0.00381854	0.123635
3.24968	7.4112	 -3.81757e-05	0.00381464	0.123597
3.24956	7.41181	 -3.81367e-05	0.00381074	0.123559
3.24944	7.41242	 -3.80977e-05	0.00380685	0.123521
3.24932	7.41302	 -3.80588e-05	0.00380296	0.123483
3.2492	7.41363	 -3.80199e-05	0.00379907	0.123445
3.24909	7.41423	 -3.7981e-05	0.00379519	0.123407
3.24897	7.41484	 -3.79422e-05	0.00379131	0.123369
3.24885	7.41544	 -3.79034e-05	0.00378744	0.123331
3.24873	7.41605	 -3.78647e-05	0.00378357	0.123293
3.24861	7.41665	 -3.7826e-05	0.0037797	0.123255
3.2485	7.41725	 -3.77874e-05	0.00377584	0.123218
3.24838	7.41786	 -3.77487e-05	0.00377198	0.12318
3.24826	7.41846	 -3.77102e-05	0.00376812	0.123142
3.24814	7.41906	 -3.76716e-05	0.00376427	0.123104
3.24803	7.41966	 -3.76331e-05	0.00376043	0.123067
3.24791	7.42026	 -3.75946e-05	0.00375658	0.123029
3.24779	7.42087	 -3.75562e-05	0.00375274	0.122992
3.24767	7.42147	 -3.75178e-05	0.00374891	0.122954
3.24756	7.42207	 -3.74795e-05	0.00374507	0.122917
3.24744	7.42267	 -3.74412e-05	0.00374125	0.122879
3.24732	7.42327	 -3.74029e-05	0.00373742	0.122842
3.24721	7.42387	 -3.73647e-05	0.0037336	0.122804
3.24709	7.42447	 -3.73265e-05	0.00372979	0.122767
3.24697	7.42507	 -3.72883e-05	0.00372597	0.12273
3.24686	7.42567	 -3.72502e-05	0.00372216	0.122693
3.24674	7.42627	 -3.72121e-05	0.00371836	0.122655
3.24662	7.42687	 -3.71741e-05	0.00371456	0.122618
3.2465	7.42746	 -3.71361e-05	0.00371076	0.122581
3.24639	7.42806	 -3.70981e-05	0.00370697	0.122544
3.24627	7.42866	 -3.70602e-05	0.00370318	0.122507
3.24616	7.42926	 -3.70223e-05	0.00369939	0.12247
3.24604	7.42985	 -3.69845e-05	0.00369561	0.122433
3.24592	7.43045	 -3.69466e-05	0.00369183	0.122396
3.24581	7.43105	 -3.69089e-05	0.00368806	0.122359
3.24569	7.43164	 -3.68711e-05	0.00368428	0.122322
3.24557	7.43224	 -3.68334e-05	0.00368052	0.122285
3.24546	7.43283	 -3.67958e-05	0.00367675	0.122249
3.24534	7.43343	 -3.67581e-05	0.003673	0.122212
3.24523	7.43402	 -3.67206e-05	0.00366924	0.122175
3.24511	7.43462	 -3.6683e-05	0.00366549	0.122138
3.24499	7.43521	 -3.66455e-05	0.00366174	0.122102
3.24488	7.43581	 -3.6608e-05	0.003658	0.122065
